order_id,order_date,customer_id,company_name,product_id,product_name,category_id,unit_price,quantity,discount,total_sales,year,month,year_month,season,discounted_unit_price,total_quantity,customer_segment
10925,1998-03-04,HANAR,Hanari Carnes,52,Filo Mix,5,7.0,12,0.15,71.39999999999999,1998,3,1998-03,Spring,5.95,12,High Value
10926,1998-03-04,ANATR,Ana Trujillo Emparedados y helados,11,Queso Cabrales,4,21.0,2,0.0,42.0,1998,3,1998-03,Spring,21.0,2,Medium Value
10926,1998-03-04,ANATR,Ana Trujillo Emparedados y helados,13,Konbu,8,6.0,10,0.0,60.0,1998,3,1998-03,Spring,6.0,10,Medium Value
10926,1998-03-04,ANATR,Ana Trujillo Emparedados y helados,19,Teatime Chocolate Biscuits,3,9.2,7,0.0,64.39999999999999,1998,3,1998-03,Spring,9.2,7,Medium Value
10926,1998-03-04,ANATR,Ana Trujillo Emparedados y helados,72,Mozzarella di Giovanni,4,34.8,10,0.0,348.0,1998,3,1998-03,Spring,34.8,10,Medium Value
10927,1998-03-05,LACOR,La corne d'abondance,20,Sir Rodney's Marmalade,3,81.0,5,0.0,405.0,1998,3,1998-03,Spring,81.0,5,Medium Value
10927,1998-03-05,LACOR,La corne d'abondance,52,Filo Mix,5,7.0,5,0.0,35.0,1998,3,1998-03,Spring,7.0,5,Medium Value
10927,1998-03-05,LACOR,La corne d'abondance,76,Lakkalikööri,1,18.0,20,0.0,360.0,1998,3,1998-03,Spring,18.0,20,Medium Value
10928,1998-03-05,GALED,Galería del gastrónomo,47,Zaanse koeken,3,9.5,5,0.0,47.5,1998,3,1998-03,Spring,9.5,5,Low Value
10928,1998-03-05,GALED,Galería del gastrónomo,76,Lakkalikööri,1,18.0,5,0.0,90.0,1998,3,1998-03,Spring,18.0,5,Low Value
10929,1998-03-05,FRANK,Frankenversand,21,Sir Rodney's Scones,3,10.0,60,0.0,600.0,1998,3,1998-03,Spring,10.0,60,High Value
10929,1998-03-05,FRANK,Frankenversand,75,Rhönbräu Klosterbier,1,7.75,49,0.0,379.75,1998,3,1998-03,Spring,7.75,49,High Value
10929,1998-03-05,FRANK,Frankenversand,77,Original Frankfurter grüne Soße,2,13.0,15,0.0,195.0,1998,3,1998-03,Spring,13.0,15,High Value
10930,1998-03-06,SUPRD,Suprêmes délices,21,Sir Rodney's Scones,3,10.0,36,0.0,360.0,1998,3,1998-03,Spring,10.0,36,High Value
10930,1998-03-06,SUPRD,Suprêmes délices,27,Schoggi Schokolade,3,43.9,25,0.0,1097.5,1998,3,1998-03,Spring,43.9,25,High Value
10930,1998-03-06,SUPRD,Suprêmes délices,55,Pâté chinois,6,24.0,25,0.2,480.0,1998,3,1998-03,Spring,19.200000000000003,25,High Value
10930,1998-03-06,SUPRD,Suprêmes délices,58,Escargots de Bourgogne,8,13.25,30,0.2,318.0,1998,3,1998-03,Spring,10.600000000000001,30,High Value
10931,1998-03-06,RICSU,Richter Supermarkt,13,Konbu,8,6.0,42,0.15,214.2,1998,3,1998-03,Spring,5.1,42,High Value
10931,1998-03-06,RICSU,Richter Supermarkt,57,Ravioli Angelo,5,19.5,30,0.0,585.0,1998,3,1998-03,Spring,19.5,30,High Value
10932,1998-03-06,BONAP,Bon app',16,Pavlova,3,17.45,30,0.1,471.15000000000003,1998,3,1998-03,Spring,15.705,30,High Value
10932,1998-03-06,BONAP,Bon app',62,Tarte au sucre,3,49.3,14,0.1,621.18,1998,3,1998-03,Spring,44.37,14,High Value
10932,1998-03-06,BONAP,Bon app',72,Mozzarella di Giovanni,4,34.8,16,0.0,556.8,1998,3,1998-03,Spring,34.8,16,High Value
10932,1998-03-06,BONAP,Bon app',75,Rhönbräu Klosterbier,1,7.75,20,0.1,139.5,1998,3,1998-03,Spring,6.9750000000000005,20,High Value
10933,1998-03-06,ISLAT,Island Trading,53,Perth Pasties,6,32.8,2,0.0,65.6,1998,3,1998-03,Spring,32.8,2,High Value
10933,1998-03-06,ISLAT,Island Trading,61,Sirop d'érable,2,28.5,30,0.0,855.0,1998,3,1998-03,Spring,28.5,30,High Value
10934,1998-03-09,LEHMS,Lehmanns Marktstand,6,Grandma's Boysenberry Spread,2,25.0,20,0.0,500.0,1998,3,1998-03,Spring,25.0,20,High Value
10935,1998-03-09,WELLI,Wellington Importadora,1,Chai,1,18.0,21,0.0,378.0,1998,3,1998-03,Spring,18.0,21,High Value
10935,1998-03-09,WELLI,Wellington Importadora,18,Carnarvon Tigers,8,62.5,4,0.25,187.5,1998,3,1998-03,Spring,46.875,4,High Value
10935,1998-03-09,WELLI,Wellington Importadora,23,Tunnbröd,5,9.0,8,0.25,54.0,1998,3,1998-03,Spring,6.75,8,High Value
10936,1998-03-09,GREAL,Great Lakes Food Market,36,Inlagd Sill,8,19.0,30,0.2,456.0,1998,3,1998-03,Spring,15.200000000000001,30,High Value
10937,1998-03-10,CACTU,Cactus Comidas para llevar,28,Rössle Sauerkraut,7,45.6,8,0.0,364.8,1998,3,1998-03,Spring,45.6,8,Medium Value
10937,1998-03-10,CACTU,Cactus Comidas para llevar,34,Sasquatch Ale,1,14.0,20,0.0,280.0,1998,3,1998-03,Spring,14.0,20,Medium Value
10938,1998-03-10,QUICK,QUICK-Stop,13,Konbu,8,6.0,20,0.25,90.0,1998,3,1998-03,Spring,4.5,20,High Value
10938,1998-03-10,QUICK,QUICK-Stop,43,Ipoh Coffee,1,46.0,24,0.25,828.0,1998,3,1998-03,Spring,34.5,24,High Value
10938,1998-03-10,QUICK,QUICK-Stop,60,Camembert Pierrot,4,34.0,49,0.25,1249.5,1998,3,1998-03,Spring,25.5,49,High Value
10938,1998-03-10,QUICK,QUICK-Stop,71,Flotemysost,4,21.5,35,0.25,564.375,1998,3,1998-03,Spring,16.125,35,High Value
10939,1998-03-10,MAGAA,Magazzini Alimentari Riuniti,2,Chang,1,19.0,10,0.15,161.5,1998,3,1998-03,Spring,16.15,10,High Value
10939,1998-03-10,MAGAA,Magazzini Alimentari Riuniti,67,Laughing Lumberjack Lager,1,14.0,40,0.15,476.0,1998,3,1998-03,Spring,11.9,40,High Value
10940,1998-03-11,BONAP,Bon app',7,Uncle Bob's Organic Dried Pears,7,30.0,8,0.0,240.0,1998,3,1998-03,Spring,30.0,8,High Value
10940,1998-03-11,BONAP,Bon app',13,Konbu,8,6.0,20,0.0,120.0,1998,3,1998-03,Spring,6.0,20,High Value
10941,1998-03-11,SAVEA,Save-a-lot Markets,31,Gorgonzola Telino,4,12.5,44,0.25,412.5,1998,3,1998-03,Spring,9.375,44,High Value
10941,1998-03-11,SAVEA,Save-a-lot Markets,62,Tarte au sucre,3,49.3,30,0.25,1109.25,1998,3,1998-03,Spring,36.974999999999994,30,High Value
10941,1998-03-11,SAVEA,Save-a-lot Markets,68,Scottish Longbreads,3,12.5,80,0.25,750.0,1998,3,1998-03,Spring,9.375,80,High Value
10941,1998-03-11,SAVEA,Save-a-lot Markets,72,Mozzarella di Giovanni,4,34.8,50,0.0,1739.9999999999998,1998,3,1998-03,Spring,34.8,50,High Value
10942,1998-03-11,REGGC,Reggiani Caseifici,49,Maxilaku,3,20.0,28,0.0,560.0,1998,3,1998-03,Spring,20.0,28,High Value
10943,1998-03-11,BSBEV,B's Beverages,13,Konbu,8,6.0,15,0.0,90.0,1998,3,1998-03,Spring,6.0,15,High Value
10943,1998-03-11,BSBEV,B's Beverages,22,Gustaf's Knäckebröd,5,21.0,21,0.0,441.0,1998,3,1998-03,Spring,21.0,21,High Value
10943,1998-03-11,BSBEV,B's Beverages,46,Spegesild,8,12.0,15,0.0,180.0,1998,3,1998-03,Spring,12.0,15,High Value
10944,1998-03-12,BOTTM,Bottom-Dollar Markets,11,Queso Cabrales,4,21.0,5,0.25,78.75,1998,3,1998-03,Spring,15.75,5,High Value
10944,1998-03-12,BOTTM,Bottom-Dollar Markets,44,Gula Malacca,2,19.45,18,0.25,262.575,1998,3,1998-03,Spring,14.587499999999999,18,High Value
10944,1998-03-12,BOTTM,Bottom-Dollar Markets,56,Gnocchi di nonna Alice,5,38.0,18,0.0,684.0,1998,3,1998-03,Spring,38.0,18,High Value
10945,1998-03-12,MORGK,Morgenstern Gesundkost,13,Konbu,8,6.0,20,0.0,120.0,1998,3,1998-03,Spring,6.0,20,High Value
10945,1998-03-12,MORGK,Morgenstern Gesundkost,31,Gorgonzola Telino,4,12.5,10,0.0,125.0,1998,3,1998-03,Spring,12.5,10,High Value
10946,1998-03-12,VAFFE,Vaffeljernet,10,Ikura,8,31.0,25,0.0,775.0,1998,3,1998-03,Spring,31.0,25,High Value
10946,1998-03-12,VAFFE,Vaffeljernet,24,Guaraná Fantástica,1,4.5,25,0.0,112.5,1998,3,1998-03,Spring,4.5,25,High Value
10946,1998-03-12,VAFFE,Vaffeljernet,77,Original Frankfurter grüne Soße,2,13.0,40,0.0,520.0,1998,3,1998-03,Spring,13.0,40,High Value
10947,1998-03-13,BSBEV,B's Beverages,59,Raclette Courdavault,4,55.0,4,0.0,220.0,1998,3,1998-03,Spring,55.0,4,High Value
10948,1998-03-13,GODOS,Godos Cocina Típica,50,Valkoinen suklaa,3,16.25,9,0.0,146.25,1998,3,1998-03,Spring,16.25,9,High Value
10948,1998-03-13,GODOS,Godos Cocina Típica,51,Manjimup Dried Apples,7,53.0,40,0.0,2120.0,1998,3,1998-03,Spring,53.0,40,High Value
10948,1998-03-13,GODOS,Godos Cocina Típica,55,Pâté chinois,6,24.0,4,0.0,96.0,1998,3,1998-03,Spring,24.0,4,High Value
10949,1998-03-13,BOTTM,Bottom-Dollar Markets,6,Grandma's Boysenberry Spread,2,25.0,12,0.0,300.0,1998,3,1998-03,Spring,25.0,12,High Value
10949,1998-03-13,BOTTM,Bottom-Dollar Markets,10,Ikura,8,31.0,30,0.0,930.0,1998,3,1998-03,Spring,31.0,30,High Value
10949,1998-03-13,BOTTM,Bottom-Dollar Markets,17,Alice Mutton,6,39.0,6,0.0,234.0,1998,3,1998-03,Spring,39.0,6,High Value
10949,1998-03-13,BOTTM,Bottom-Dollar Markets,62,Tarte au sucre,3,49.3,60,0.0,2958.0,1998,3,1998-03,Spring,49.3,60,High Value
10950,1998-03-16,MAGAA,Magazzini Alimentari Riuniti,4,Chef Anton's Cajun Seasoning,2,22.0,5,0.0,110.0,1998,3,1998-03,Spring,22.0,5,High Value
10951,1998-03-16,RICSU,Richter Supermarkt,33,Geitost,4,2.5,15,0.05,35.625,1998,3,1998-03,Spring,2.375,15,High Value
10951,1998-03-16,RICSU,Richter Supermarkt,41,Jack's New England Clam Chowder,8,9.65,6,0.05,55.005,1998,3,1998-03,Spring,9.1675,6,High Value
10951,1998-03-16,RICSU,Richter Supermarkt,75,Rhönbräu Klosterbier,1,7.75,50,0.05,368.125,1998,3,1998-03,Spring,7.3625,50,High Value
10952,1998-03-16,ALFKI,Alfreds Futterkiste,6,Grandma's Boysenberry Spread,2,25.0,16,0.05,380.0,1998,3,1998-03,Spring,23.75,16,Medium Value
10952,1998-03-16,ALFKI,Alfreds Futterkiste,28,Rössle Sauerkraut,7,45.6,2,0.0,91.2,1998,3,1998-03,Spring,45.6,2,Medium Value
10953,1998-03-16,AROUT,Around the Horn,20,Sir Rodney's Marmalade,3,81.0,50,0.05,3847.5,1998,3,1998-03,Spring,76.95,50,High Value
10953,1998-03-16,AROUT,Around the Horn,31,Gorgonzola Telino,4,12.5,50,0.05,593.75,1998,3,1998-03,Spring,11.875,50,High Value
10954,1998-03-17,LINOD,LINO-Delicateses,16,Pavlova,3,17.45,28,0.15,415.30999999999995,1998,3,1998-03,Spring,14.8325,28,High Value
10954,1998-03-17,LINOD,LINO-Delicateses,31,Gorgonzola Telino,4,12.5,25,0.15,265.625,1998,3,1998-03,Spring,10.625,25,High Value
10954,1998-03-17,LINOD,LINO-Delicateses,45,Rogede sild,8,9.5,30,0.0,285.0,1998,3,1998-03,Spring,9.5,30,High Value
10954,1998-03-17,LINOD,LINO-Delicateses,60,Camembert Pierrot,4,34.0,24,0.15,693.6,1998,3,1998-03,Spring,28.9,24,High Value
10955,1998-03-17,FOLKO,Folk och fä HB,75,Rhönbräu Klosterbier,1,7.75,12,0.2,74.4,1998,3,1998-03,Spring,6.2,12,High Value
10956,1998-03-17,BLAUS,Blauer See Delikatessen,21,Sir Rodney's Scones,3,10.0,12,0.0,120.0,1998,3,1998-03,Spring,10.0,12,Medium Value
10956,1998-03-17,BLAUS,Blauer See Delikatessen,47,Zaanse koeken,3,9.5,14,0.0,133.0,1998,3,1998-03,Spring,9.5,14,Medium Value
10956,1998-03-17,BLAUS,Blauer See Delikatessen,51,Manjimup Dried Apples,7,53.0,8,0.0,424.0,1998,3,1998-03,Spring,53.0,8,Medium Value
10957,1998-03-18,HILAA,HILARION-Abastos,30,Nord-Ost Matjeshering,8,25.89,30,0.0,776.7,1998,3,1998-03,Spring,25.89,30,High Value
10957,1998-03-18,HILAA,HILARION-Abastos,35,Steeleye Stout,1,18.0,40,0.0,720.0,1998,3,1998-03,Spring,18.0,40,High Value
10957,1998-03-18,HILAA,HILARION-Abastos,64,Wimmers gute Semmelknödel,5,33.25,8,0.0,266.0,1998,3,1998-03,Spring,33.25,8,High Value
10958,1998-03-18,OCEAN,Océano Atlántico Ltda.,5,Chef Anton's Gumbo Mix,2,21.35,20,0.0,427.0,1998,3,1998-03,Spring,21.35,20,Medium Value
10958,1998-03-18,OCEAN,Océano Atlántico Ltda.,7,Uncle Bob's Organic Dried Pears,7,30.0,6,0.0,180.0,1998,3,1998-03,Spring,30.0,6,Medium Value
10958,1998-03-18,OCEAN,Océano Atlántico Ltda.,72,Mozzarella di Giovanni,4,34.8,5,0.0,174.0,1998,3,1998-03,Spring,34.8,5,Medium Value
10959,1998-03-18,GOURL,Gourmet Lanchonetes,75,Rhönbräu Klosterbier,1,7.75,20,0.15,131.75,1998,3,1998-03,Spring,6.5874999999999995,20,High Value
10960,1998-03-19,HILAA,HILARION-Abastos,24,Guaraná Fantástica,1,4.5,10,0.25,33.75,1998,3,1998-03,Spring,3.375,10,High Value
10960,1998-03-19,HILAA,HILARION-Abastos,41,Jack's New England Clam Chowder,8,9.65,24,0.0,231.60000000000002,1998,3,1998-03,Spring,9.65,24,High Value
10961,1998-03-19,QUEEN,Queen Cozinha,52,Filo Mix,5,7.0,6,0.05,39.9,1998,3,1998-03,Spring,6.6499999999999995,6,High Value
10961,1998-03-19,QUEEN,Queen Cozinha,76,Lakkalikööri,1,18.0,60,0.0,1080.0,1998,3,1998-03,Spring,18.0,60,High Value
10962,1998-03-19,QUICK,QUICK-Stop,7,Uncle Bob's Organic Dried Pears,7,30.0,45,0.0,1350.0,1998,3,1998-03,Spring,30.0,45,High Value
10962,1998-03-19,QUICK,QUICK-Stop,13,Konbu,8,6.0,77,0.0,462.0,1998,3,1998-03,Spring,6.0,77,High Value
10962,1998-03-19,QUICK,QUICK-Stop,53,Perth Pasties,6,32.8,20,0.0,656.0,1998,3,1998-03,Spring,32.8,20,High Value
10962,1998-03-19,QUICK,QUICK-Stop,69,Gudbrandsdalsost,4,36.0,9,0.0,324.0,1998,3,1998-03,Spring,36.0,9,High Value
10962,1998-03-19,QUICK,QUICK-Stop,76,Lakkalikööri,1,18.0,44,0.0,792.0,1998,3,1998-03,Spring,18.0,44,High Value
10963,1998-03-19,FURIB,Furia Bacalhau e Frutos do Mar,60,Camembert Pierrot,4,34.0,2,0.15,57.8,1998,3,1998-03,Spring,28.9,2,High Value
10964,1998-03-20,SPECD,Spécialités du monde,18,Carnarvon Tigers,8,62.5,6,0.0,375.0,1998,3,1998-03,Spring,62.5,6,Medium Value
10964,1998-03-20,SPECD,Spécialités du monde,38,Côte de Blaye,1,263.5,5,0.0,1317.5,1998,3,1998-03,Spring,263.5,5,Medium Value
10964,1998-03-20,SPECD,Spécialités du monde,69,Gudbrandsdalsost,4,36.0,10,0.0,360.0,1998,3,1998-03,Spring,36.0,10,Medium Value
10965,1998-03-20,OLDWO,Old World Delicatessen,51,Manjimup Dried Apples,7,53.0,16,0.0,848.0,1998,3,1998-03,Spring,53.0,16,High Value
10966,1998-03-20,CHOPS,Chop-suey Chinese,37,Gravad lax,8,26.0,8,0.0,208.0,1998,3,1998-03,Spring,26.0,8,High Value
10966,1998-03-20,CHOPS,Chop-suey Chinese,56,Gnocchi di nonna Alice,5,38.0,12,0.15,387.59999999999997,1998,3,1998-03,Spring,32.3,12,High Value
10966,1998-03-20,CHOPS,Chop-suey Chinese,62,Tarte au sucre,3,49.3,12,0.15,502.8599999999999,1998,3,1998-03,Spring,41.904999999999994,12,High Value
10967,1998-03-23,TOMSP,Toms Spezialitäten,19,Teatime Chocolate Biscuits,3,9.2,12,0.0,110.39999999999999,1998,3,1998-03,Spring,9.2,12,Medium Value
10967,1998-03-23,TOMSP,Toms Spezialitäten,49,Maxilaku,3,20.0,40,0.0,800.0,1998,3,1998-03,Spring,20.0,40,Medium Value
10968,1998-03-23,ERNSH,Ernst Handel,12,Queso Manchego La Pastora,4,38.0,30,0.0,1140.0,1998,3,1998-03,Spring,38.0,30,High Value
10968,1998-03-23,ERNSH,Ernst Handel,24,Guaraná Fantástica,1,4.5,30,0.0,135.0,1998,3,1998-03,Spring,4.5,30,High Value
10968,1998-03-23,ERNSH,Ernst Handel,64,Wimmers gute Semmelknödel,5,33.25,4,0.0,133.0,1998,3,1998-03,Spring,33.25,4,High Value
10969,1998-03-23,COMMI,Comércio Mineiro,46,Spegesild,8,12.0,9,0.0,108.0,1998,3,1998-03,Spring,12.0,9,Medium Value
10970,1998-03-24,BOLID,Bólido Comidas preparadas,52,Filo Mix,5,7.0,40,0.2,224.0,1998,3,1998-03,Spring,5.6000000000000005,40,Medium Value
10971,1998-03-24,FRANR,France restauration,29,Thüringer Rostbratwurst,6,123.79,14,0.0,1733.0600000000002,1998,3,1998-03,Spring,123.79,14,Medium Value
10972,1998-03-24,LACOR,La corne d'abondance,17,Alice Mutton,6,39.0,6,0.0,234.0,1998,3,1998-03,Spring,39.0,6,Medium Value
10972,1998-03-24,LACOR,La corne d'abondance,33,Geitost,4,2.5,7,0.0,17.5,1998,3,1998-03,Spring,2.5,7,Medium Value
10973,1998-03-24,LACOR,La corne d'abondance,26,Gumbär Gummibärchen,3,31.23,5,0.0,156.15,1998,3,1998-03,Spring,31.23,5,Medium Value
10973,1998-03-24,LACOR,La corne d'abondance,41,Jack's New England Clam Chowder,8,9.65,6,0.0,57.900000000000006,1998,3,1998-03,Spring,9.65,6,Medium Value
10973,1998-03-24,LACOR,La corne d'abondance,75,Rhönbräu Klosterbier,1,7.75,10,0.0,77.5,1998,3,1998-03,Spring,7.75,10,Medium Value
10974,1998-03-25,SPLIR,Split Rail Beer & Ale,63,Vegie-spread,2,43.9,10,0.0,439.0,1998,3,1998-03,Spring,43.9,10,High Value
10975,1998-03-25,BOTTM,Bottom-Dollar Markets,8,Northwoods Cranberry Sauce,2,40.0,16,0.0,640.0,1998,3,1998-03,Spring,40.0,16,High Value
10975,1998-03-25,BOTTM,Bottom-Dollar Markets,75,Rhönbräu Klosterbier,1,7.75,10,0.0,77.5,1998,3,1998-03,Spring,7.75,10,High Value
10976,1998-03-25,HILAA,HILARION-Abastos,28,Rössle Sauerkraut,7,45.6,20,0.0,912.0,1998,3,1998-03,Spring,45.6,20,High Value
10977,1998-03-26,FOLKO,Folk och fä HB,39,Chartreuse verte,1,18.0,30,0.0,540.0,1998,3,1998-03,Spring,18.0,30,High Value
10977,1998-03-26,FOLKO,Folk och fä HB,47,Zaanse koeken,3,9.5,30,0.0,285.0,1998,3,1998-03,Spring,9.5,30,High Value
10977,1998-03-26,FOLKO,Folk och fä HB,51,Manjimup Dried Apples,7,53.0,10,0.0,530.0,1998,3,1998-03,Spring,53.0,10,High Value
10977,1998-03-26,FOLKO,Folk och fä HB,63,Vegie-spread,2,43.9,20,0.0,878.0,1998,3,1998-03,Spring,43.9,20,High Value
10978,1998-03-26,MAISD,Maison Dewey,8,Northwoods Cranberry Sauce,2,40.0,20,0.15,680.0,1998,3,1998-03,Spring,34.0,20,High Value
10978,1998-03-26,MAISD,Maison Dewey,21,Sir Rodney's Scones,3,10.0,40,0.15,340.0,1998,3,1998-03,Spring,8.5,40,High Value
10978,1998-03-26,MAISD,Maison Dewey,40,Boston Crab Meat,8,18.4,10,0.0,184.0,1998,3,1998-03,Spring,18.4,10,High Value
10978,1998-03-26,MAISD,Maison Dewey,44,Gula Malacca,2,19.45,6,0.15,99.195,1998,3,1998-03,Spring,16.5325,6,High Value
10979,1998-03-26,ERNSH,Ernst Handel,7,Uncle Bob's Organic Dried Pears,7,30.0,18,0.0,540.0,1998,3,1998-03,Spring,30.0,18,High Value
10979,1998-03-26,ERNSH,Ernst Handel,12,Queso Manchego La Pastora,4,38.0,20,0.0,760.0,1998,3,1998-03,Spring,38.0,20,High Value
10979,1998-03-26,ERNSH,Ernst Handel,24,Guaraná Fantástica,1,4.5,80,0.0,360.0,1998,3,1998-03,Spring,4.5,80,High Value
10979,1998-03-26,ERNSH,Ernst Handel,27,Schoggi Schokolade,3,43.9,30,0.0,1317.0,1998,3,1998-03,Spring,43.9,30,High Value
10979,1998-03-26,ERNSH,Ernst Handel,31,Gorgonzola Telino,4,12.5,24,0.0,300.0,1998,3,1998-03,Spring,12.5,24,High Value
10979,1998-03-26,ERNSH,Ernst Handel,63,Vegie-spread,2,43.9,35,0.0,1536.5,1998,3,1998-03,Spring,43.9,35,High Value
10980,1998-03-27,FOLKO,Folk och fä HB,75,Rhönbräu Klosterbier,1,7.75,40,0.2,248.0,1998,3,1998-03,Spring,6.2,40,High Value
10981,1998-03-27,HANAR,Hanari Carnes,38,Côte de Blaye,1,263.5,60,0.0,15810.0,1998,3,1998-03,Spring,263.5,60,High Value
10982,1998-03-27,BOTTM,Bottom-Dollar Markets,7,Uncle Bob's Organic Dried Pears,7,30.0,20,0.0,600.0,1998,3,1998-03,Spring,30.0,20,High Value
10982,1998-03-27,BOTTM,Bottom-Dollar Markets,43,Ipoh Coffee,1,46.0,9,0.0,414.0,1998,3,1998-03,Spring,46.0,9,High Value
10983,1998-03-27,SAVEA,Save-a-lot Markets,13,Konbu,8,6.0,84,0.15,428.4,1998,3,1998-03,Spring,5.1,84,High Value
10983,1998-03-27,SAVEA,Save-a-lot Markets,57,Ravioli Angelo,5,19.5,15,0.0,292.5,1998,3,1998-03,Spring,19.5,15,High Value
10984,1998-03-30,SAVEA,Save-a-lot Markets,16,Pavlova,3,17.45,55,0.0,959.75,1998,3,1998-03,Spring,17.45,55,High Value
10984,1998-03-30,SAVEA,Save-a-lot Markets,24,Guaraná Fantástica,1,4.5,20,0.0,90.0,1998,3,1998-03,Spring,4.5,20,High Value
10984,1998-03-30,SAVEA,Save-a-lot Markets,36,Inlagd Sill,8,19.0,40,0.0,760.0,1998,3,1998-03,Spring,19.0,40,High Value
10985,1998-03-30,HUNGO,Hungry Owl All-Night Grocers,16,Pavlova,3,17.45,36,0.1,565.38,1998,3,1998-03,Spring,15.705,36,High Value
10985,1998-03-30,HUNGO,Hungry Owl All-Night Grocers,18,Carnarvon Tigers,8,62.5,8,0.1,450.0,1998,3,1998-03,Spring,56.25,8,High Value
10985,1998-03-30,HUNGO,Hungry Owl All-Night Grocers,32,Mascarpone Fabioli,4,32.0,35,0.1,1008.0,1998,3,1998-03,Spring,28.8,35,High Value
10986,1998-03-30,OCEAN,Océano Atlántico Ltda.,11,Queso Cabrales,4,21.0,30,0.0,630.0,1998,3,1998-03,Spring,21.0,30,Medium Value
10986,1998-03-30,OCEAN,Océano Atlántico Ltda.,20,Sir Rodney's Marmalade,3,81.0,15,0.0,1215.0,1998,3,1998-03,Spring,81.0,15,Medium Value
10986,1998-03-30,OCEAN,Océano Atlántico Ltda.,76,Lakkalikööri,1,18.0,10,0.0,180.0,1998,3,1998-03,Spring,18.0,10,Medium Value
10986,1998-03-30,OCEAN,Océano Atlántico Ltda.,77,Original Frankfurter grüne Soße,2,13.0,15,0.0,195.0,1998,3,1998-03,Spring,13.0,15,Medium Value
10987,1998-03-31,EASTC,Eastern Connection,7,Uncle Bob's Organic Dried Pears,7,30.0,60,0.0,1800.0,1998,3,1998-03,Spring,30.0,60,High Value
10987,1998-03-31,EASTC,Eastern Connection,43,Ipoh Coffee,1,46.0,6,0.0,276.0,1998,3,1998-03,Spring,46.0,6,High Value
10987,1998-03-31,EASTC,Eastern Connection,72,Mozzarella di Giovanni,4,34.8,20,0.0,696.0,1998,3,1998-03,Spring,34.8,20,High Value
10988,1998-03-31,RATTC,Rattlesnake Canyon Grocery,7,Uncle Bob's Organic Dried Pears,7,30.0,60,0.0,1800.0,1998,3,1998-03,Spring,30.0,60,High Value
10988,1998-03-31,RATTC,Rattlesnake Canyon Grocery,62,Tarte au sucre,3,49.3,40,0.1,1774.8,1998,3,1998-03,Spring,44.37,40,High Value
10989,1998-03-31,QUEDE,Que Delícia,6,Grandma's Boysenberry Spread,2,25.0,40,0.0,1000.0,1998,3,1998-03,Spring,25.0,40,High Value
10989,1998-03-31,QUEDE,Que Delícia,11,Queso Cabrales,4,21.0,15,0.0,315.0,1998,3,1998-03,Spring,21.0,15,High Value
10989,1998-03-31,QUEDE,Que Delícia,41,Jack's New England Clam Chowder,8,9.65,4,0.0,38.6,1998,3,1998-03,Spring,9.65,4,High Value
10990,1998-04-01,ERNSH,Ernst Handel,21,Sir Rodney's Scones,3,10.0,65,0.0,650.0,1998,4,1998-04,Spring,10.0,65,High Value
10990,1998-04-01,ERNSH,Ernst Handel,34,Sasquatch Ale,1,14.0,60,0.15,714.0,1998,4,1998-04,Spring,11.9,60,High Value
10990,1998-04-01,ERNSH,Ernst Handel,55,Pâté chinois,6,24.0,65,0.15,1326.0,1998,4,1998-04,Spring,20.4,65,High Value
10990,1998-04-01,ERNSH,Ernst Handel,61,Sirop d'érable,2,28.5,66,0.15,1598.85,1998,4,1998-04,Spring,24.224999999999998,66,High Value
10991,1998-04-01,QUICK,QUICK-Stop,2,Chang,1,19.0,50,0.2,760.0,1998,4,1998-04,Spring,15.200000000000001,50,High Value
10991,1998-04-01,QUICK,QUICK-Stop,70,Outback Lager,1,15.0,20,0.2,240.0,1998,4,1998-04,Spring,12.0,20,High Value
10991,1998-04-01,QUICK,QUICK-Stop,76,Lakkalikööri,1,18.0,90,0.2,1296.0,1998,4,1998-04,Spring,14.4,90,High Value
10992,1998-04-01,THEBI,The Big Cheese,72,Mozzarella di Giovanni,4,34.8,2,0.0,69.6,1998,4,1998-04,Spring,34.8,2,Medium Value
10993,1998-04-01,FOLKO,Folk och fä HB,29,Thüringer Rostbratwurst,6,123.79,50,0.25,4642.125,1998,4,1998-04,Spring,92.8425,50,High Value
10993,1998-04-01,FOLKO,Folk och fä HB,41,Jack's New England Clam Chowder,8,9.65,35,0.25,253.3125,1998,4,1998-04,Spring,7.237500000000001,35,High Value
10994,1998-04-02,VAFFE,Vaffeljernet,59,Raclette Courdavault,4,55.0,18,0.05,940.5,1998,4,1998-04,Spring,52.25,18,High Value
10995,1998-04-02,PERIC,Pericles Comidas clásicas,51,Manjimup Dried Apples,7,53.0,20,0.0,1060.0,1998,4,1998-04,Spring,53.0,20,Medium Value
10995,1998-04-02,PERIC,Pericles Comidas clásicas,60,Camembert Pierrot,4,34.0,4,0.0,136.0,1998,4,1998-04,Spring,34.0,4,Medium Value
10996,1998-04-02,QUICK,QUICK-Stop,42,Singaporean Hokkien Fried Mee,5,14.0,40,0.0,560.0,1998,4,1998-04,Spring,14.0,40,High Value
10997,1998-04-03,LILAS,LILA-Supermercado,32,Mascarpone Fabioli,4,32.0,50,0.0,1600.0,1998,4,1998-04,Spring,32.0,50,High Value
